adopt-Alex,2
adopt-Kathy,2
adopt-Victoria,2
adopt-Bruce,2
adopt-Princess,2
adopt-Fred,2
adopt-Ralph,2
adopted-Agnes,3
adopted-Junior,3
adopted-Vicki,3
adopted-Alex,3
adopted-Kathy,3
adopted-Victoria,3
adopted-Bruce,3
adopted-Princess,3
adopted-Fred,3
adopted-Ralph,3
adopting-Agnes,4
adopting-Junior,4
adopting-Vicki,4
adopting-Alex,4
adopting-Kathy,4
adopting-Victoria,4
adopting-Bruce,4
adopting-Princess,4
adopting-Fred,4
adopting-Ralph,4
adoption-Agnes,0
adoption-Junior,0
adoption-Vicki,0
adoption-Alex,0
adoption-Kathy,0
adoption-Victoria,0
adoption-Bruce,0
adoption-Princess,0
adoption-Fred,0
adoption-Ralph,0
adopts-Agnes,5
adopts-Junior,5
adopts-Vicki,5
adopts-Alex,5
adopts-Kathy,5
adopts-Victoria,5
adopts-Bruce,5
adopts-Princess,5
adopts-Fred,5
adopts-Ralph,5
affiliated-Agnes,3
affiliated-Junior,3
affiliated-Vicki,3
affiliated-Alex,3
affiliated-Kathy,3
affiliated-Victoria,3
affiliated-Bruce,3
affiliated-Princess,3
affiliated-Fred,3
affiliated-Ralph,3
affiliates-Agnes,5
affiliates-Junior,5
affiliates-Vicki,5
affiliates-Alex,5
affiliates-Kathy,5
affiliates-Victoria,5
affiliates-Bruce,5
affiliates-Princess,5
affiliates-Fred,5
affiliates-Ralph,5
affiliation-Agnes,0
affiliation-Junior,0
affiliation-Vicki,0
affiliation-Alex,0
affiliation-Kathy,0
affiliation-Victoria,0
affiliation-Bruce,0
affiliation-Princess,0
affiliation-Fred,0
affiliation-Ralph,0
agree-Agnes,2
agree-Junior,2
agree-Vicki,2
agree-Alex,2
agree-Kathy,2
agree-Victoria,2
agree-Bruce,2
agree-Princess,2
agree-Fred,2
agree-Ralph,2
agreeable-Agnes,6
agreeable-Junior,6
agreeable-Vicki,6
agreeable-Alex,6
agreeable-Kathy,6
agreeable-Victoria,6
agreeable-Bruce,6
agreeable-Princess,6
agreeable-Fred,6
agreeable-Ralph,6
agreed-Agnes,3
agreed-Junior,3
agreed-Vicki,3
agreed-Alex,3
agreed-Kathy,3
agreed-Victoria,3
agreed-Bruce,3
agreed-Princess,3
agreed-Fred,3
agreed-Ralph,3
agreeing-Agnes,4
agreeing-Junior,4
agreeing-Vicki,4
agreeing-Alex,4
agreeing-Kathy,4
agreeing-Victoria,4
agreeing-Bruce,4
agreeing-Princess,4
agreeing-Fred,4
agreeing-Ralph,4
agreement-Agnes,0
agreement-Junior,0
agreement-Vicki,0
agreement-Alex,0
agreement-Kathy,0
agreement-Victoria,0
agreement-Bruce,0
agreement-Princess,0
agreement-Fred,0
agreement-Ralph,0
agrees-Agnes,5
agrees-Junior,5
agrees-Vicki,5
agrees-Alex,5
agrees-Kathy,5
agrees-Victoria,5
agrees-Bruce,5
agrees-Princess,5
agrees-Fred,5
agrees-Ralph,5
allow-Agnes,2
allow-Junior,2
allow-Vicki,2
allow-Alex,2
allow-Kathy,2
allow-Victoria,2
allow-Bruce,2
allow-Princess,2
allow-Fred,2
allow-Ralph,2
allowable-Agnes,6
allowable-Junior,6
allowable-Vicki,6
allowable-Alex,6
allowable-Kathy,6
allowable-Victoria,6
allowable-Bruce,6
allowable-Princess,6
allowable-Fred,6
allowable-Ralph,6
allowed-Agnes,3
allowed-Junior,3
allowed-Vicki,3
allowed-Alex,3
allowed-Kathy,3
allowed-Victoria,3
allowed-Bruce,3
allowed-Princess,3
allowed-Fred,3
allowed-Ralph,3
allowing-Agnes,4
allowing-Junior,4
allowing-Vicki,4
allowing-Alex,4
allowing-Kathy,4
allowing-Victoria,4
allowing-Bruce,4
allowing-Princess,4
allowing-Fred,4
allowing-Ralph,4
allows-Agnes,5
allows-Junior,5
allows-Vicki,5
allows-Alex,5
allows-Kathy,5
allows-Victoria,5
allows-Bruce,5
allows-Princess,5
allows-Fred,5
allows-Ralph,5
also-Agnes,8
also-Junior,8
also-Vicki,8
also-Alex,8
also-Kathy,8
also-Victoria,8
also-Bruce,8
also-Princess,8
also-Fred,8
also-Ralph,8
always-Agnes,8
always-Junior,8
always-Vicki,8
always-Alex,8
always-Kathy,8
always-Victoria,8
always-Bruce,8
always-Princess,8
always-Fred,8
always-Ralph,8
approval-Agnes,0
approval-Junior,0
approval-Vicki,0
approval-Alex,0
approval-Kathy,0
approval-Victoria,0
approval-Bruce,0
approval-Princess,0
approval-Fred,0
approval-Ralph,0
approve-Agnes,2
approve-Junior,2
approve-Vicki,2
approve-Alex,2
approve-Kathy,2
approve-Victoria,2
approve-Bruce,2
approve-Princess,2
approve-Fred,2
approve-Ralph,2
approved-Agnes,3
approved-Junior,3
approved-Vicki,3
approved-Alex,3
approved-Kathy,3
approved-Victoria,3
approved-Bruce,3
approved-Princess,3
approved-Fred,3
approved-Ralph,3
approves-Agnes,5
approves-Junior,5
approves-Vicki,5
approves-Alex,5
approves-Kathy,5
approves-Victoria,5
approves-Bruce,5
approves-Princess,5
approves-Fred,5
approves-Ralph,5
approving-Agnes,4
approving-Junior,4
approving-Vicki,4
approving-Alex,4
approving-Kathy,4
approving-Victoria,4
approving-Bruce,4
approving-Princess,4
approving-Fred,4
approving-Ralph,4
argue-Agnes,2
argue-Junior,2
argue-Vicki,2
argue-Alex,2
argue-Kathy,2
argue-Victoria,2
argue-Bruce,2
argue-Princess,2
argue-Fred,2
argue-Ralph,2
argued-Agnes,3
argued-Junior,3
argued-Vicki,3
argued-Alex,3
argued-Kathy,3
argued-Victoria,3
argued-Bruce,3
argued-Princess,3
argued-Fred,3
argued-Ralph,3
argues-Agnes,5
argues-Junior,5
argues-Vicki,5
argues-Alex,5
argues-Kathy,5
argues-Victoria,5
argues-Bruce,5
argues-Princess,5
argues-Fred,5
argues-Ralph,5
arguing-Agnes,4
arguing-Junior,4
arguing-Vicki,4
arguing-Alex,4
arguing-Kathy,4
arguing-Victoria,4
arguing-Bruce,4
arguing-Princess,4
arguing-Fred,4
arguing-Ralph,4
argument-Agnes,0
argument-Junior,0
argument-Vicki,0
argument-Alex,0
argument-Kathy,0
argument-Victoria,0
argument-Bruce,0
argument-Princess,0
argument-Fred,0
argument-Ralph,0
arrange-Agnes,2
arrange-Junior,2
arrange-Vicki,2
arrange-Alex,2
arrange-Kathy,2
arrange-Victoria,2
arrange-Bruce,2
arrange-Princess,2
arrange-Fred,2
arrange-Ralph,2
arranged-Agnes,3
arranged-Junior,3
arranged-Vicki,3
arranged-Alex,3
arranged-Kathy,3
arranged-Victoria,3
arranged-Bruce,3
arranged-Princess,3
arranged-Fred,3
arranged-Ralph,3
arrangement-Agnes,0
arrangement-Junior,0
arrangement-Vicki,0
arrangement-Alex,0
arrangement-Kathy,0
arrangement-Victoria,0
arrangement-Bruce,0
arrangement-Princess,0
arrangement-Fred,0
arrangement-Ralph,0
arranges-Agnes,5
arranges-Junior,5
arranges-Vicki,5
arranges-Alex,5
arranges-Kathy,5
arranges-Victoria,5
arranges-Bruce,5
arranges-Princess,5
arranges-Fred,5
arranges-Ralph,5
arranging-Agnes,4
arranging-Junior,4
arranging-Vicki,4
arranging-Alex,4
arranging-Kathy,4
arranging-Victoria,4
arranging-Bruce,4
arranging-Princess,4
arranging-Fred,4
arranging-Ralph,4
arrival-Agnes,0
arrival-Junior,0
arrival-Vicki,0
arrival-Alex,0
arrival-Kathy,0
arrival-Victoria,0
arrival-Bruce,0
arrival-Princess,0
arrival-Fred,0
arrival-Ralph,0
arrive-Agnes,2
arrive-Junior,2
arrive-Vicki,2
arrive-Alex,2
arrive-Kathy,2
arrive-Victoria,2
arrive-Bruce,2
arrive-Princess,2
arrive-Fred,2
arrive-Ralph,2
arrived-Agnes,3
arrived-Junior,3
arrived-Vicki,3
arrived-Alex,3
arrived-Kathy,3
arrived-Victoria,3
arrived-Bruce,3
arrived-Princess,3
arrived-Fred,3
arrived-Ralph,3
arrives-Agnes,5
arrives-Junior,5
arrives-Vicki,5
arrives-Alex,5
arrives-Kathy,5
arrives-Victoria,5
arrives-Bruce,5
arrives-Princess,5
arrives-Fred,5
arrives-Ralph,5
arriving-Agnes,4
arriving-Junior,4
arriving-Vicki,4
arriving-Alex,4
arriving-Kathy,4
arriving-Victoria,4
arriving-Bruce,4
arriving-Princess,4
arriving-Fred,4
arriving-Ralph,4
ask-Agnes,2
ask-Junior,2
ask-Vicki,2
ask-Alex,2
ask-Kathy,2
ask-Victoria,2
ask-Bruce,2
ask-Princess,2
ask-Fred,2
ask-Ralph,2
asked-Agnes,3
asked-Junior,3
asked-Vicki,3
asked-Alex,3
asked-Kathy,3
asked-Victoria,3
asked-Bruce,3
asked-Princess,3
asked-Fred,3
asked-Ralph,3
asking-Agnes,4
asking-Junior,4
asking-Vicki,4
asking-Alex,4
asking-Kathy,4
asking-Victoria,4
asking-Bruce,4
asking-Princess,4
asking-Fred,4
asking-Ralph,4
asks-Agnes,5
asks-Junior,5
asks-Vicki,5
asks-Alex,5
asks-Kathy,5
asks-Victoria,5
asks-Bruce,5
asks-Princess,5
asks-Fred,5
asks-Ralph,5
associate-Agnes,2
associate-Junior,2
associate-Vicki,2
associate-Alex,2
associate-Kathy,2
associate-Victoria,2
associate-Bruce,2
associate-Princess,2
associate-Fred,2
associate-Ralph,2
associated-Agnes,3
associated-Junior,3
associated-Vicki,3
associated-Alex,3
associated-Kathy,3
associated-Victoria,3
associated-Bruce,3
associated-Princess,3
associated-Fred,3
associated-Ralph,3
associating-Agnes,4
associating-Junior,4
associating-Vicki,4
associating-Alex,4
associating-Kathy,4
associating-Victoria,4
associating-Bruce,4
associating-Princess,4
associating-Fred,4
associating-Ralph,4
association-Agnes,0
association-Junior,0
association-Vicki,0
association-Alex,0
association-Kathy,0
association-Victoria,0
association-Bruce,0
association-Princess,0
association-Fred,0
association-Ralph,0
aware-Agnes,6
aware-Junior,6
aware-Vicki,6
aware-Alex,6
aware-Kathy,6
aware-Victoria,6
aware-Bruce,6
aware-Princess,6
aware-Fred,6
aware-Ralph,6
awareness-Agnes,0
awareness-Junior,0
awareness-Vicki,0
awareness-Alex,0
awareness-Kathy,0
awareness-Victoria,0
awareness-Bruce,0
awareness-Princess,0
awareness-Fred,0
awareness-Ralph,0
bead-Agnes,0
bead-Junior,0
bead-Vicki,0
bead-Alex,0
bead-Kathy,0
bead-Victoria,0
bead-Bruce,0
bead-Princess,0
bead-Fred,0
bead-Ralph,0
beads-Agnes,1
beads-Junior,1
beads-Vicki,1
beads-Alex,1
beads-Kathy,1
beads-Victoria,1
beads-Bruce,1
beads-Princess,1
beads-Fred,1
beads-Ralph,1
big-Agnes,6
big-Junior,6
big-Vicki,6
big-Alex,6
big-Kathy,6
big-Victoria,6
big-Bruce,6
big-Princess,6
big-Fred,6
big-Ralph,6
bigger-Agnes,7
bigger-Junior,7
bigger-Vicki,7
bigger-Alex,7
bigger-Kathy,7
bigger-Victoria,7
bigger-Bruce,7
bigger-Princess,7
bigger-Fred,7
bigger-Ralph,7
blame-Agnes,2
blame-Junior,2
blame-Vicki,2
blame-Alex,2
blame-Kathy,2
blame-Victoria,2
blame-Bruce,2
blame-Princess,2
blame-Fred,2
blame-Ralph,2
blamed-Agnes,3
blamed-Junior,3
blamed-Vicki,3
blamed-Alex,3
blamed-Kathy,3
blamed-Victoria,3
blamed-Bruce,3
blamed-Princess,3
blamed-Fred,3
blamed-Ralph,3
blames-Agnes,5
blames-Junior,5
blames-Vicki,5
blames-Alex,5
blames-Kathy,5
blames-Victoria,5
blames-Bruce,5
blames-Princess,5
blames-Fred,5
blames-Ralph,5
blaming-Agnes,4
blaming-Junior,4
blaming-Vicki,4
blaming-Alex,4
blaming-Kathy,4
blaming-Victoria,4
blaming-Bruce,4
blaming-Princess,4
blaming-Fred,4
blaming-Ralph,4
blood-Agnes,0
blood-Junior,0
blood-Vicki,0
blood-Alex,0
blood-Kathy,0
blood-Victoria,0
blood-Bruce,0
blood-Princess,0
blood-Fred,0
blood-Ralph,0
bloody-Agnes,6
bloody-Junior,6
bloody-Vicki,6
bloody-Alex,6
bloody-Kathy,6
bloody-Victoria,6
bloody-Bruce,6
bloody-Princess,6
bloody-Fred,6
bloody-Ralph,6
brain-Agnes,0
brain-Junior,0
brain-Vicki,0
brain-Alex,0
brain-Kathy,0
brain-Victoria,0
brain-Bruce,0
brain-Princess,0
brain-Fred,0
brain-Ralph,0
brains-Agnes,1
brains-Junior,1
brains-Vicki,1
brains-Alex,1
brains-Kathy,1
brains-Victoria,1
brains-Bruce,1
brains-Princess,1
brains-Fred,1
brains-Ralph,1
bright-Agnes,6
bright-Junior,6
bright-Vicki,6
bright-Alex,6
bright-Kathy,6
bright-Victoria,6
bright-Bruce,6
bright-Princess,6
bright-Fred,6
bright-Ralph,6
brighter-Agnes,7
brighter-Junior,7
brighter-Vicki,7
brighter-Alex,7
brighter-Kathy,7
brighter-Victoria,7
brighter-Bruce,7
brighter-Princess,7
brighter-Fred,7
brighter-Ralph,7
brightly-Agnes,8
brightly-Junior,8
brightly-Vicki,8
brightly-Alex,8
brightly-Kathy,8
brightly-Victoria,8
brightly-Bruce,8
brightly-Princess,8
brightly-Fred,8
brightly-Ralph,8
brightness-Agnes,0
brightness-Junior,0
brightness-Vicki,0
brightness-Alex,0
brightness-Kathy,0
brightness-Victoria,0
brightness-Bruce,0
brightness-Princess,0
brightness-Fred,0
brightness-Ralph,0
burial-Agnes,0
burial-Junior,0
burial-Vicki,0
burial-Alex,0
burial-Kathy,0
burial-Victoria,0
burial-Bruce,0
burial-Princess,0
burial-Fred,0
burial-Ralph,0
buried-Agnes,3
buried-Junior,3
buried-Vicki,3
buried-Alex,3
buried-Kathy,3
buried-Victoria,3
buried-Bruce,3
buried-Princess,3
buried-Fred,3
buried-Ralph,3
bury-Agnes,2
bury-Junior,2
bury-Vicki,2
bury-Alex,2
bury-Kathy,2
bury-Victoria,2
bury-Bruce,2
bury-Princess,2
bury-Fred,2
bury-Ralph,2
burying-Agnes,4
burying-Junior,4
burying-Vicki,4
burying-Alex,4
burying-Kathy,4
burying-Victoria,4
burying-Bruce,4
burying-Princess,4
burying-Fred,4
burying-Ralph,4
business-Agnes,0
business-Junior,0
business-Vicki,0
business-Alex,0
business-Kathy,0
business-Victoria,0
business-Bruce,0
business-Princess,0
business-Fred,0
business-Ralph,0
care-Agnes,2
care-Junior,2
care-Vicki,2
care-Alex,2
care-Kathy,2
care-Victoria,2
care-Bruce,2
care-Princess,2
care-Fred,2
care-Ralph,2
cared-Agnes,3
cared-Junior,3
cared-Vicki,3
cared-Alex,3
cared-Kathy,3
cared-Victoria,3
cared-Bruce,3
cared-Princess,3
cared-Fred,3
cared-Ralph,3
careful-Agnes,0
careful-Junior,0
careful-Vicki,0
careful-Alex,0
careful-Kathy,0
careful-Victoria,0
careful-Bruce,0
careful-Princess,0
careful-Fred,0
careful-Ralph,0
carefully-Agnes,8
carefully-Junior,8
carefully-Vicki,8
carefully-Alex,8
carefully-Kathy,8
carefully-Victoria,8
carefully-Bruce,8
carefully-Princess,8
carefully-Fred,8
carefully-Ralph,8
cares-Agnes,5
cares-Junior,5
cares-Vicki,5
cares-Alex,5
cares-Kathy,5
cares-Victoria,5
cares-Bruce,5
cares-Princess,5
cares-Fred,5
cares-Ralph,5
caring-Agnes,4
caring-Junior,4
caring-Vicki,4
caring-Alex,4
caring-Kathy,4
caring-Victoria,4
caring-Bruce,4
caring-Princess,4
caring-Fred,4
caring-Ralph,4
case-Agnes,0
case-Junior,0
case-Vicki,0
case-Alex,0
case-Kathy,0
case-Victoria,0
case-Bruce,0
case-Princess,0
case-Fred,0
case-Ralph,0
causal-Agnes,6
causal-Junior,6
causal-Vicki,6
causal-Alex,6
causal-Kathy,6
causal-Victoria,6
causal-Bruce,6
causal-Princess,6
causal-Fred,6
causal-Ralph,6
cause-Agnes,2
cause-Junior,2
cause-Vicki,2
cause-Alex,2
cause-Kathy,2
cause-Victoria,2
cause-Bruce,2
cause-Princess,2
cause-Fred,2
cause-Ralph,2
caused-Agnes,3
caused-Junior,3
caused-Vicki,3
caused-Alex,3
caused-Kathy,3
caused-Victoria,3
caused-Bruce,3
caused-Princess,3
caused-Fred,3
caused-Ralph,3
causes-Agnes,5
causes-Junior,5
causes-Vicki,5
causes-Alex,5
causes-Kathy,5
causes-Victoria,5
causes-Bruce,5
causes-Princess,5
causes-Fred,5
causes-Ralph,5
causing-Agnes,4
causing-Junior,4
causing-Vicki,4
causing-Alex,4
causing-Kathy,4
causing-Victoria,4
causing-Bruce,4
causing-Princess,4
causing-Fred,4
causing-Ralph,4
caution-Agnes,0
caution-Junior,0
caution-Vicki,0
caution-Alex,0
caution-Kathy,0
caution-Victoria,0
caution-Bruce,0
caution-Princess,0
caution-Fred,0
caution-Ralph,0
center-Agnes,0
center-Junior,0
center-Vicki,0
center-Alex,0
center-Kathy,0
center-Victoria,0
center-Bruce,0
center-Princess,0
center-Fred,0
center-Ralph,0
cheer-Agnes,0
cheer-Junior,0
cheer-Vicki,0
cheer-Alex,0
cheer-Kathy,0
cheer-Victoria,0
cheer-Bruce,0
cheer-Princess,0
cheer-Fred,0
cheer-Ralph,0
cheers-Agnes,1
cheers-Junior,1
cheers-Vicki,1
cheers-Alex,1
cheers-Kathy,1
cheers-Victoria,1
cheers-Bruce,1
cheers-Princess,1
cheers-Fred,1
cheers-Ralph,1
cheery-Agnes,6
cheery-Junior,6
cheery-Vicki,6
cheery-Alex,6
cheery-Kathy,6
cheery-Victoria,6
cheery-Bruce,6
cheery-Princess,6
cheery-Fred,6
cheery-Ralph,6
chill-Agnes,0
chill-Junior,0
chill-Vicki,0
chill-Alex,0
chill-Kathy,0
chill-Victoria,0
chill-Bruce,0
chill-Princess,0
chill-Fred,0
chill-Ralph,0
chills-Agnes,1
chills-Junior,1
chills-Vicki,1
chills-Alex,1
chills-Kathy,1
chills-Victoria,1
chills-Bruce,1
chills-Princess,1
chills-Fred,1
chills-Ralph,1
chilly-Agnes,6
chilly-Junior,6
chilly-Vicki,6
chilly-Alex,6
chilly-Kathy,6
chilly-Victoria,6
chilly-Bruce,6
chilly-Princess,6
chilly-Fred,6
chilly-Ralph,6
city-Agnes,0
city-Junior,0
city-Vicki,0
city-Alex,0
city-Kathy,0
city-Victoria,0
city-Bruce,0
city-Princess,0
city-Fred,0
city-Ralph,0
claim-Agnes,2
claim-Junior,2
claim-Vicki,2
claim-Alex,2
claim-Kathy,2
claim-Victoria,2
claim-Bruce,2
claim-Princess,2
claim-Fred,2
claim-Ralph,2
claimed-Agnes,3
claimed-Junior,3
claimed-Vicki,3
claimed-Alex,3
claimed-Kathy,3
claimed-Victoria,3
claimed-Bruce,3
claimed-Princess,3
claimed-Fred,3
claimed-Ralph,3
claiming-Agnes,4
claiming-Junior,4
claiming-Vicki,4
claiming-Alex,4
claiming-Kathy,4
claiming-Victoria,4
claiming-Bruce,4
claiming-Princess,4
claiming-Fred,4
claiming-Ralph,4
claims-Agnes,5
claims-Junior,5
claims-Vicki,5
claims-Alex,5
claims-Kathy,5
claims-Victoria,5
claims-Bruce,5
claims-Princess,5
claims-Fred,5
claims-Ralph,5
clean-Agnes,6
clean-Junior,6
clean-Vicki,6
clean-Alex,6
clean-Kathy,6
clean-Victoria,6
clean-Bruce,6
clean-Princess,6
clean-Fred,6
clean-Ralph,6
cleaner-Agnes,7
cleaner-Junior,7
cleaner-Vicki,7
cleaner-Alex,7
cleaner-Kathy,7
cleaner-Victoria,7
cleaner-Bruce,7
cleaner-Princess,7
cleaner-Fred,7
cleaner-Ralph,7
clear-Agnes,6
clear-Junior,6
clear-Vicki,6
clear-Alex,6
clear-Kathy,6
clear-Victoria,6
clear-Bruce,6
clear-Princess,6
clear-Fred,6
clear-Ralph,6
clearer-Agnes,7
clearer-Junior,7
clearer-Vicki,7
clearer-Alex,7
clearer-Kathy,7
clearer-Victoria,7
clearer-Bruce,7
clearer-Princess,7
clearer-Fred,7
clearer-Ralph,7
clearly-Agnes,8
clearly-Junior,8
clearly-Vicki,8
clearly-Alex,8
clearly-Kathy,8
clearly-Victoria,8
clearly-Bruce,8
clearly-Princess,8
clearly-Fred,8
clearly-Ralph,8
close-Agnes,2
close-Junior,2
close-Vicki,2
close-Alex,2
close-Kathy,2
close-Victoria,2
close-Bruce,2
close-Princess,2
close-Fred,2
close-Ralph,2
closed-Agnes,3
closed-Junior,3
closed-Vicki,3
closed-Alex,3
closed-Kathy,3
closed-Victoria,3
closed-Bruce,3
closed-Princess,3
closed-Fred,3
closed-Ralph,3
closes-Agnes,5
closes-Junior,5
closes-Vicki,5
closes-Alex,5
closes-Kathy,5
closes-Victoria,5
closes-Bruce,5
closes-Princess,5
closes-Fred,5
closes-Ralph,5
closing-Agnes,4
closing-Junior,4
closing-Vicki,4
closing-Alex,4
closing-Kathy,4
closing-Victoria,4
closing-Bruce,4
closing-Princess,4
closing-Fred,4
closing-Ralph,4
code-Agnes,0
code-Junior,0
code-Vicki,0
code-Alex,0
code-Kathy,0
code-Victoria,0
code-Bruce,0
code-Princess,0
code-Fred,0
code-Ralph,0
codes-Agnes,1
codes-Junior,1
codes-Vicki,1
codes-Alex,1
codes-Kathy,1
codes-Victoria,1
codes-Bruce,1
codes-Princess,1
codes-Fred,1
codes-Ralph,1
color-Agnes,0
color-Junior,0
color-Vicki,0
color-Alex,0
color-Kathy,0
color-Victoria,0
color-Bruce,0
color-Princess,0
color-Fred,0
color-Ralph,0
colorful-Agnes,6
colorful-Junior,6
colorful-Vicki,6
colorful-Alex,6
colorful-Kathy,6
colorful-Victoria,6
colorful-Bruce,6
colorful-Princess,6
colorful-Fred,6
colorful-Ralph,6
colors-Agnes,1
colors-Junior,1
colors-Vicki,1
colors-Alex,1
colors-Kathy,1
colors-Victoria,1
colors-Bruce,1
colors-Princess,1
colors-Fred,1
colors-Ralph,1
come-Agnes,2
come-Junior,2
come-Vicki,2
come-Alex,2
come-Kathy,2
come-Victoria,2
come-Bruce,2
come-Princess,2
come-Fred,2
come-Ralph,2
coming-Agnes,4
coming-Junior,4
coming-Vicki,4
coming-Alex,4
coming-Kathy,4
coming-Victoria,4
coming-Bruce,4
coming-Princess,4
coming-Fred,4
coming-Ralph,4
community-Agnes,0
community-Junior,0
community-Vicki,0
community-Alex,0
community-Kathy,0
community-Victoria,0
community-Bruce,0
community-Princess,0
community-Fred,0
community-Ralph,0
complete-Agnes,2
complete-Junior,2
complete-Vicki,2
complete-Alex,2
complete-Kathy,2
complete-Victoria,2
complete-Bruce,2
complete-Princess,2
complete-Fred,2
complete-Ralph,2
completely-Agnes,8
completely-Junior,8
completely-Vicki,8
completely-Alex,8
completely-Kathy,8
completely-Victoria,8
completely-Bruce,8
completely-Princess,8
completely-Fred,8
completely-Ralph,8
completeness-Agnes,0
completeness-Junior,0
completeness-Vicki,0
completeness-Alex,0
completeness-Kathy,0
completeness-Victoria,0
completeness-Bruce,0
completeness-Princess,0
completeness-Fred,0
completeness-Ralph,0
completion-Agnes,0
completion-Junior,0
completion-Vicki,0
completion-Alex,0
completion-Kathy,0
completion-Victoria,0
completion-Bruce,0
completion-Princess,0
completion-Fred,0
completion-Ralph,0
conclude-Agnes,2
conclude-Junior,2
conclude-Vicki,2
conclude-Alex,2
conclude-Kathy,2
conclude-Victoria,2
conclude-Bruce,2
conclude-Princess,2
conclude-Fred,2
conclude-Ralph,2
concluded-Agnes,3
concluded-Junior,3
concluded-Vicki,3
concluded-Alex,3
concluded-Kathy,3
concluded-Victoria,3
concluded-Bruce,3
concluded-Princess,3
concluded-Fred,3
concluded-Ralph,3
concludes-Agnes,5
concludes-Junior,5
concludes-Vicki,5
concludes-Alex,5
concludes-Kathy,5
concludes-Victoria,5
concludes-Bruce,5
